Gene id;Gene name;Small pval;Small mcmc;Big pval;Big mcmc
203435_s_at;MME;;;;
200779_at;ATF4;;100.0;3.54031166415008E-6;
215243_s_at;GJB3;1.01831812172171E-4;100.0;2.75688816495988E-9;23.809523809523807
211560_s_at;ALAS2;;;;
203564_at;FANCG;;500.0;;
213709_at;BHLHB9;;;6.32144212038097E-6;
205925_s_at;RAB3B;;500.0;;
202414_at;ERCC5;;100.0;8.7683881933045E-7;
35147_at;MCF2L;;;;
220306_at;FAM46C;;;;
208601_s_at;TUBB1;;;;
201794_s_at;SMG7;0.00603220498158208;;9.09257806792988E-6;
207033_at;GIF;;;;
201536_at;DUSP3;4.63986959317964E-5;3.048780487804878;5.24063491553816E-12;4.545454545454546
205645_at;REPS2;;500.0;;
205325_at;PHYHIP;3.00989084111179E-7;1.0330578512396695;6.92497969207839E-19;1.0040160642570282
219007_at;NUP43;;;;
203033_x_at;FH;;;;
214015_at;SOCS7;;250.0;;
207828_s_at;CENPF;3.63412546913029E-4;45.45454545454546;1.97472220685781E-7;500.0
205458_at;MC1R;3.04269290891568E-4;;2.3432022282113E-10;
215020_at;NRXN3;;;;
35160_at;LDB1;;26.315789473684212;;
207925_at;CST5;;;;
207008_at;CXCR2;6.08034731796502E-5;1.838235294117647;4.32134819666091E-5;250.0
206795_at;F2RL2;;166.66666666666666;;
204321_at;NEO1;;166.66666666666666;;
209495_at;CEP250;;;0.00852598493613664;
207021_at;ZPBP;;;;
208718_at;DDX17;;250.0;8.71486218068541E-4;
203931_s_at;MRPL12;;;;
212928_at;TSPYL4;;;;
205669_at;NCAM2;;;;
209048_s_at;ZMYND8;;166.66666666666666;3.32438620246068E-7;
220261_s_at;ZDHHC4;;;;
208635_x_at;NACA;6.07434476376126E-5;14.705882352941176;1.80116469247683E-19;11.11111111111111
219189_at;FBXL6;0.00269157030571371;;3.66744452431425E-5;
221468_at;XCR1;;;;
200982_s_at;ANXA6;;;0.00524677129949035;
205694_at;TYRP1;;166.66666666666666;;
43544_at;MED16;;;;
210064_s_at;UPK1B;;;;
200963_x_at;RPL31;0.00755668103917299;35.714285714285715;4.45179215925497E-11;19.23076923076923
216269_s_at;ELN;;;;
201376_s_at;HNRNPF;;45.45454545454546;;
221493_at;TSPYL1;5.29127275318183E-6;45.45454545454546;1.82391467090773E-8;
212197_x_at;MPRIP;;;;
201414_s_at;NAP1L4;2.04145664549331E-4;5.376344086021505;1.56881270351412E-4;
203406_at;MFAP1;;;;
202727_s_at;IFNGR1;0.0034650756443094;26.315789473684212;;
204718_at;EPHB6;4.32734947635565E-5;2.2831050228310503;3.7600451051935E-16;1.0
205756_s_at;F8;;500.0;3.21723442787422E-7;250.0
214425_at;AMBP;;;;
219177_at;BRIX1;;;;
222242_s_at;KLK5;;;3.65974876050494E-8;500.0
209844_at;HOXB13;;;;
200668_s_at;UBE2D3;0.0147799645244447;38.46153846153846;0.00318566218483183;500.0
203021_at;SLPI;1.10164573272759E-5;1.5822784810126582;0.0106988632880533;
219551_at;EAF2;;;;
206625_at;PRPH2;;;;
205670_at;GAL3ST1;;;;
217264_s_at;SCNN1A;;250.0;;
216347_s_at;PPP1R13B;0.00852642302634295;20.833333333333332;4.1623485253467E-10;2.3696682464454977
212531_at;LCN2;;;;
202451_at;GTF2H1;;;0.0104252428993754;
208614_s_at;FLNB;5.50086788097125E-4;6.578947368421053;5.39129395246738E-12;1.0438413361169103
213295_at;CYLD;;250.0;;
210386_s_at;MTX1;;;;
202005_at;ST14;0.00623874314342783;125.0;6.48383938758363E-11;2.7777777777777777
205753_at;CRP;;;;
213260_at;FOXC1;;500.0;6.72181082779209E-4;
201276_at;RAB5B;0.0115966731249735;35.714285714285715;0.00681130982866912;500.0
222162_s_at;ADAMTS1;;500.0;;
217748_at;ADIPOR1;;;4.0468926632951E-6;
208916_at;SLC1A5;0.00200112177309051;;2.82591392537346E-7;
211752_s_at;NDUFS7;4.05924011742191E-4;41.666666666666664;9.18240441988249E-8;
201835_s_at;PRKAB1;;;;
210627_s_at;MOGS;;;0.00166994950779549;
218604_at;LEMD3;0.0116335966959331;83.33333333333333;1.26777896258609E-8;83.33333333333333
201221_s_at;SNRNP70;0.00410313025968112;12.5;;250.0
204415_at;IFI6;;500.0;;
205500_at;C5;;;0.0085718969910807;
206952_at;G6PC;;;0.00541369663243085;
201023_at;TAF7;0.0112456628691932;250.0;0.00357756214462056;
213370_s_at;SFMBT1;;;;
201059_at;CTTN;;;;500.0
205536_at;VAV2;;;0.0119504881101019;
201252_at;PSMC4;1.08641534431219E-4;55.55555555555556;3.88357444203177E-13;83.33333333333333
206857_s_at;FKBP1B;;;8.81656412739113E-6;
206988_at;CCL25;;;;
202766_s_at;FBN1;;250.0;0.0111838461788714;
217508_s_at;C18orf25;;;0.0126182211738636;
212802_s_at;GAPVD1;;;0.00542660445474284;
221497_x_at;EGLN1;;;;
201288_at;ARHGDIB;;250.0;;
208928_at;POR;7.52608624714523E-4;125.0;2.72212945764667E-9;500.0
209095_at;DLD;;500.0;;
202030_at;BCKDK;7.20774518329252E-5;26.315789473684212;1.71524202584134E-5;
212265_at;QKI;;;;
206759_at;FCER2;;;;
203547_at;CD4;9.70718127586282E-4;2.5510204081632653;;500.0
200850_s_at;AHCYL1;;;0.00120494660423965;
205789_at;CD1D;;;;
218263_s_at;ZBED5;0.0027915547980335;;6.9755049680058E-8;
209083_at;CORO1A;;;;
205777_at;DUSP9;;;;
205790_at;SKAP1;;500.0;;
202283_at;SERPINF1;;500.0;3.36688013130778E-4;
201114_x_at;PSMA7;0.00186214283147444;26.315789473684212;6.26259996319039E-7;
209647_s_at;SOCS5;0.00175083941748906;18.51851851851852;8.29378431839856E-7;
218845_at;DUSP22;;500.0;0.0122703987068509;
213247_at;SVEP1;;;0.00651164156271678;
211336_x_at;LILRB1;;;;
219905_at;ERMAP;0.011141313201307;;;
218166_s_at;RSF1;;;;
206772_at;PTH2R;;;;
203535_at;S100A9;;166.66666666666666;;
203343_at;UGDH;0.0149809812472206;;;
217724_at;SERBP1;0.00174481140768975;35.714285714285715;1.85517913209386E-10;5.154639175257731
202580_x_at;FOXM1;0.00588913768837934;17.857142857142858;6.45676380449892E-7;
203151_at;MAP1A;;125.0;0.00587660744561095;166.66666666666666
201684_s_at;TOX4;;166.66666666666666;1.08599029637693E-4;
202794_at;INPP1;;500.0;1.60381996164533E-6;
201706_s_at;PEX19;;;;
221321_s_at;KCNIP2;;;;
210060_at;PDE6G;;;;
211903_s_at;MPL;;;;
212496_s_at;KDM4B;;;;
206362_x_at;MAP3K10;;500.0;;
207639_at;FZD9;;;;
213079_at;TSR2;;;;
205933_at;SETBP1;0.00236462611268649;500.0;1.26993454956208E-6;
204259_at;MMP7;;125.0;;
208736_at;ARPC3;;250.0;1.18364800568781E-5;
205957_at;PLXNB3;;;1.98123042267138E-5;
210072_at;CCL19;;;;
213464_at;SHC2;;500.0;;
217700_at;CNPY4;;;;
205561_at;KCTD17;;;;
211662_s_at;VDAC2;;;0.0143503691994403;
209058_at;EDF1;;;;
209615_s_at;PAK1;;250.0;;100.0
205524_s_at;HAPLN1;;;;
201215_at;PLS3;;500.0;1.1500266921996E-6;
220885_s_at;CENPJ;;500.0;;
209461_x_at;WDR18;;;;
202769_at;CCNG2;;250.0;0.00117413212316764;
217795_s_at;TMEM43;0.00405867288198369;;4.75458171343447E-9;
204657_s_at;SHB;;250.0;;
206326_at;GRP;;;;
203349_s_at;ETV5;3.85013573287835E-4;11.11111111111111;;
202271_at;FBXO28;;500.0;9.60434282155848E-4;
201900_s_at;AKR1A1;;;0.0122120422351367;
221256_s_at;HDHD3;;250.0;;
207664_at;ADAM2;;;;
201594_s_at;PPP4R1;;500.0;;
203187_at;DOCK1;;125.0;0.00372539464068187;
206338_at;ELAVL3;;;;
206747_at;GPRIN2;0.00193874098248022;13.157894736842106;7.89663288223518E-11;1.461988304093567
203175_at;RHOG;;500.0;;
204632_at;RPS6KA4;0.00123153023461743;12.820512820512821;;
209034_at;PNRC1;;500.0;;
218628_at;CCDC53;;62.5;1.28259021771786E-4;500.0
208149_x_at;DDX11;;;;
215010_s_at;BRSK2;;;;
210739_x_at;SLC4A4;;500.0;;
221658_s_at;IL21R;;;;
214524_at;GHRH;;;;
202960_s_at;MUT;;;;
203105_s_at;DNM1L;;;;
208712_at;CCND1;1.98696873937794E-4;2.941176470588235;;
209040_s_at;PSMB8;;;;
220357_s_at;SGK2;;;;
219930_at;KLF8;0.00505838870704889;35.714285714285715;1.15708487226165E-7;
205025_at;ZBTB48;;;;
205945_at;IL6R;0.00849289462096108;33.333333333333336;1.55704783287804E-9;15.625
208967_s_at;AK2;;;;
200785_s_at;LRP1;;83.33333333333333;;
207300_s_at;F7;;;;
220305_at;MAVS;;;;
219672_at;AHSP;;;;
218220_at;C12orf10;;;;
222108_at;AMIGO2;;;;
208417_at;FGF6;;;;
218083_at;PTGES2;0.00387280583557466;;0.00240476814055013;
218640_s_at;PLEKHF2;;;;
201648_at;JAK1;6.21080920709605E-5;1.6129032258064517;1.39032237965016E-7;250.0
210617_at;PHEX;;;;
208942_s_at;SEC62;;;;
210239_at;IRX5;;;;
217939_s_at;AFTPH;;;1.22902425532171E-7;
37028_at;PPP1R15A;;166.66666666666666;;
209310_s_at;CASP4;;125.0;1.7168132920389E-4;
214969_at;MAP3K9;;;;
206864_s_at;HRK;8.47724718510655E-5;2.6315789473684212;3.40334621270948E-8;6.024096385542168
203809_s_at;AKT2;;500.0;0.00716784440344976;
210227_at;DLGAP2;;;;
212408_at;TOR1AIP1;;;;
209022_at;STAG2;;;;
209608_s_at;ACAT2;;;;
211224_s_at;ABCB11;;;;
201419_at;BAP1;0.0016111164002866;500.0;0.00510107734321207;
221859_at;SYT13;;;;
209873_s_at;PKP3;;;1.29492997476256E-8;31.25
213421_x_at;PRSS3;;500.0;4.22294792380155E-9;500.0
219220_x_at;MRPS22;;125.0;2.6492860036224E-6;
210804_x_at;SLC8A1;;;;
208156_x_at;EPPK1;0.00290001646084489;50.0;3.93286699465728E-8;
218794_s_at;TXNL4B;;;;
208436_s_at;IRF7;;83.33333333333333;;
202870_s_at;CDC20;0.00582703860227614;8.928571428571429;5.70319169320122E-6;4.132231404958678
207218_at;F9;;;;
201429_s_at;RPL37A;;;;
205692_s_at;CD38;;500.0;;
210215_at;TFR2;;;0.00576798290250854;
217982_s_at;MORF4L1;7.50555805402611E-4;250.0;2.75933415738892E-7;
200840_at;KARS;;;;
201432_at;CAT;0.00103218203961884;8.333333333333334;7.28685243214708E-11;8.064516129032258
203727_at;SKIV2L;0.00192783158905576;35.714285714285715;2.86017010557771E-5;
216265_x_at;MYH7;;;;
205646_s_at;PAX6;;500.0;;
209087_x_at;MCAM;;500.0;0.00322196206868644;
208777_s_at;PSMD11;1.80917362576482E-4;2.857142857142857;2.65648846745091E-7;250.0
201131_s_at;CDH1;;83.33333333333333;0.00462460630163412;500.0
204883_s_at;HUS1;;500.0;;
210052_s_at;TPX2;1.82687039196352E-6;1.1547344110854503;1.18139723332693E-10;1.7241379310344829
203740_at;MPHOSPH6;;125.0;;
222123_s_at;HIF3A;;250.0;3.24038625980665E-6;
206861_s_at;CGGBP1;;;;
220246_at;CAMK1D;;;;
205585_at;ETV6;;;1.44611037046394E-4;
222220_s_at;TSNAXIP1;;;;
207795_s_at;KLRD1;;;;
208037_s_at;MADCAM1;0.0112557229606367;;;
216221_s_at;PUM2;0.0060282726532712;;2.20443610540741E-12;
202310_s_at;COL1A1;;;;250.0
221312_at;GLP2R;;;;
210288_at;KLRG1;;;;
211497_x_at;NKX3-1;;;;
220317_at;LRAT;;;;
206455_s_at;RHO;;500.0;;
216835_s_at;DOK1;;;;
208910_s_at;C1QBP;;166.66666666666666;;
207160_at;IL12A;;;;
213771_at;IRF2BP1;;;;
221063_x_at;RNF123;;;9.87374159056979E-4;
210311_at;FGF5;;;;
207135_at;HTR2A;;38.46153846153846;3.91693800326167E-4;100.0
203764_at;DLGAP5;0.00119976705983404;100.0;2.73777338326918E-7;
209870_s_at;APBA2;;;;
212601_at;ZZEF1;;45.45454545454546;0.00258692891203676;
202066_at;PPFIA1;;55.55555555555556;0.00192493771410463;62.5
206531_at;DPF1;;;;
221762_s_at;PCIF1;;;;
216250_s_at;LPXN;;500.0;;
220366_at;ELSPBP1;;;;
203446_s_at;OCRL;;;;
211986_at;AHNAK;0.00451874091167789;16.129032258064516;5.0869069472298E-16;1.002004008016032
208519_x_at;GNRH2;;;;
206796_at;WISP1;;;0.00372469375251446;
201426_s_at;VIM;;7.246376811594202;;250.0
202078_at;COPS3;0.00701426012365478;19.23076923076923;;
202637_s_at;ICAM1;;250.0;;
209551_at;YIPF4;;;;
201587_s_at;IRAK1;;26.315789473684212;5.23631253570638E-8;41.666666666666664
205074_at;SLC22A5;;;;
210799_at;HTR1B;;;;
211623_s_at;FBL;;;1.14645423764327E-7;500.0
218665_at;FZD4;;;4.12560573741376E-4;
207235_s_at;GRM5;;;;
208102_s_at;PSD;0.013035440350674;;8.00063312835344E-4;
203523_at;LSP1;;500.0;;
204219_s_at;PSMC1;;500.0;0.00616500939195782;
210335_at;RASSF9;;;;
210347_s_at;BCL11A;0.0137566098697406;;2.81898831344746E-11;7.575757575757575
204693_at;CDC42EP1;;125.0;0.00497609953632564;
208034_s_at;PROZ;;;;
212949_at;NCAPH;;;;
218436_at;SIL1;;;0.0105312261471726;
218677_at;S100A14;;;;
209587_at;PITX1;;;;
208996_s_at;POLR2C;;250.0;;
217766_s_at;TMEM50A;;;;
204618_s_at;GABPB1;;500.0;;
200721_s_at;ACTR1A;3.57618411238384E-4;20.833333333333332;1.62950031939993E-9;
200882_s_at;PSMD4;;250.0;5.64319322455958E-4;
213205_s_at;RAD54L2;;500.0;;
213601_at;SLIT1;;;;
212097_at;CAV1;;12.5;0.00217503645174745;250.0
209238_at;STX3;0.00100726600562814;5.617977528089888;5.91114673526128E-9;22.72727272727273
215785_s_at;CYFIP2;;;2.34328830673808E-4;
203511_s_at;TRAPPC3;;;;
208575_at;HIST1H3A;;500.0;;
203776_at;GPKOW;;;0.0137351610522424;
211950_at;UBR4;;;0.00133607425734419;
217761_at;ADI1;;;3.73239623865812E-7;
214994_at;APOBEC3F;;;;
210415_s_at;ODF2;0.00721128672525283;500.0;5.24364938250319E-4;
209575_at;IL10RB;;;0.00150931741462161;
209309_at;AZGP1;5.47434556537344E-6;1.3513513513513513;7.7227178268934E-18;1.0
219058_x_at;TINAGL1;;;;
205098_at;CCR1;;250.0;;
218689_at;FANCF;;;;
220414_at;CALML5;;;;
204920_at;CPS1;;500.0;1.55036579218871E-4;
212532_s_at;LSM12;0.00252067701106853;500.0;4.08189067853728E-4;
209383_at;DDIT3;;100.0;0.00327899381392905;
212553_at;RPRD2;;;;
201806_s_at;ATXN2L;;100.0;7.01754947973917E-4;
210753_s_at;EPHB1;;166.66666666666666;1.83267112857362E-5;
205375_at;MDFI;;83.33333333333333;0.00258051552360171;
220402_at;TP53AIP1;;;1.18975759398173E-7;
222230_s_at;ACTR10;3.25821662846421E-4;21.73913043478261;1.68787289010789E-5;
207315_at;CD226;;;;
208538_at;ANP32C;;;;
203942_s_at;MARK2;;;1.28959185521166E-4;
205363_at;BBOX1;;;5.61245882704303E-6;
221443_x_at;PRLH;;;;
207242_s_at;GRIK1;;500.0;0.00807505551047254;
208414_s_at;HOXB3;0.013482682153514;71.42857142857143;4.40158927070826E-4;
219931_s_at;KLHL12;;250.0;;
211069_s_at;SUMO1;;250.0;;250.0
203067_at;PDHX;0.0131595897708942;38.46153846153846;;
201591_s_at;NISCH;0.00192629541605081;23.809523809523807;1.38627398627049E-13;1.2224938875305624
208270_s_at;RNPEP;0.00132990105846659;;2.83863252023203E-6;
200660_at;S100A11;2.26259207641432E-5;4.201680672268908;6.75676302633342E-16;10.204081632653061
205480_s_at;UGP2;;;;
208894_at;HLA-DRA;;45.45454545454546;;
212541_at;FLAD1;5.50771212740263E-4;;1.56602315736356E-8;
203823_at;RGS3;;38.46153846153846;;
215704_at;FLG;0.0112633305833802;166.66666666666666;2.86562175905355E-10;55.55555555555556
204944_at;PTPRG;0.00621110495486248;;1.72972290887736E-7;
203989_x_at;F2R;;166.66666666666666;;
205115_s_at;RBM19;;;;
204140_at;TPST1;;;1.50046478588162E-5;
209358_at;TAF11;;250.0;;
221361_at;OMP;;;;
219374_s_at;ALG9;0.00116130845233649;10.0;2.36978789810562E-5;
207904_s_at;LNPEP;;;;
219564_at;KCNJ16;;;;
203572_s_at;TAF6;;;0.00951911661254103;
201756_at;RPA2;;;;
203618_at;FAIM2;;500.0;0.0027008483560124;
220177_s_at;TMPRSS3;;;;
207006_s_at;CCDC106;;166.66666666666666;0.00259724069079752;
204127_at;RFC3;;500.0;;
212590_at;RRAS2;3.07070946967306E-4;3.125;0.00107954061334591;500.0
204306_s_at;CD151;;55.55555555555556;6.04984439339691E-7;
202471_s_at;IDH3G;0.0055791409144352;166.66666666666666;8.13333875303581E-5;
204970_s_at;MAFG;0.00893722130033362;71.42857142857143;7.04597886710098E-8;250.0
221259_s_at;TEX11;;166.66666666666666;;
209660_at;TTR;;250.0;0.0149839381311858;
221558_s_at;LEF1;;62.5;6.15881399366507E-6;
203606_at;NDUFS6;;;;
207364_at;TEX28;;;;
214297_at;CSPG4;;55.55555555555556;;
207760_s_at;NCOR2;;;;
209377_s_at;HMGN3;;500.0;1.03539224408584E-5;
218582_at;MARCH5;0.00670593097475097;;0.00163846370868474;
220125_at;DNAI1;;250.0;;
210155_at;MYOC;;83.33333333333333;;62.5
203370_s_at;PDLIM7;;500.0;5.52188915914679E-5;
200788_s_at;PEA15;0.00589814545858086;20.0;9.20681113625327E-7;
219768_at;VTCN1;;;;
207943_x_at;PLAGL1;0.00117810244157983;21.73913043478261;8.74262265602026E-10;22.72727272727273
211652_s_at;LBP;;;;
208439_s_at;FCN2;;;;
220953_s_at;MTMR12;;;;
211516_at;IL5RA;;;;
205326_at;RAMP3;;62.5;1.43745010111348E-6;100.0
208842_s_at;GORASP2;;500.0;;
218034_at;FIS1;8.85530882807227E-4;166.66666666666666;1.09648784459223E-6;
202432_at;PPP3CB;;;;
214442_s_at;PIAS2;;500.0;0.0113421025317628;
210419_at;BARX2;;;;
203655_at;XRCC1;;31.25;0.00417686806298606;
221336_at;ATOH1;;;;
208141_s_at;DOHH;;;;
213817_at;IRAK3;;;3.69183925284673E-7;
222301_at;C1orf61;;;;
201600_at;PHB2;;250.0;;
218080_x_at;FAF1;;71.42857142857143;;
219719_at;HIGD1B;;;;
207390_s_at;SMTN;;500.0;3.00781817264622E-6;
36004_at;IKBKG;8.18130824664964E-4;1.3550135501355014;1.42532925033802E-4;500.0
212829_at;PIP4K2A;;;0.00514088757775016;
221188_s_at;CIDEB;;;1.10115770870843E-7;
202907_s_at;NBN;;;;
209158_s_at;CYTH2;2.26696318630101E-4;3.937007874015748;9.47635712748169E-9;500.0
209684_at;RIN2;4.07895869207389E-4;71.42857142857143;4.91831153637854E-12;13.513513513513514
212119_at;RHOQ;7.73109374323176E-5;6.410256410256411;1.98990694413072E-12;1.7857142857142856
200084_at;C11orf58;;;0.0051973503712773;
205559_s_at;PCSK5;;38.46153846153846;2.22561497057704E-5;
220975_s_at;C1QTNF1;;83.33333333333333;4.29771329584855E-8;500.0
206014_at;ACTL6B;;500.0;;
210456_at;PCYT1B;;;;
218545_at;CCDC91;;500.0;;
205351_at;GGCX;;;;
206239_s_at;SPINK1;;;;
210642_at;CCIN;;;;
201694_s_at;EGR1;;35.714285714285715;0.00456133369540602;
210654_at;TNFRSF10D;;;;
209696_at;FBP1;;500.0;;
218478_s_at;ZCCHC8;;;;
205886_at;REG1B;;;;
64486_at;CORO1B;;125.0;;
203449_s_at;TERF1;;;;
212805_at;PRUNE2;0.00120568534126902;11.11111111111111;9.02185233704555E-9;
211730_s_at;POLR2L;;100.0;8.07134008056518E-4;
206676_at;CEACAM8;;;;
214464_at;CDC42BPA;;;1.8906571529147E-4;
220487_at;SNTG2;;500.0;;
207839_s_at;TMEM8B;;;;
221348_at;NPPC;;;;
200936_at;RPL8;;500.0;0.00741027105034094;
206664_at;SI;;;;
216837_at;EPHA5;;250.0;;
217894_at;KCTD3;;;;
203439_s_at;STC2;;;0.00228994477524208;
202033_s_at;RB1CC1;;250.0;0.00761190549920655;
208514_at;KCNE1;;;;
204968_at;C6orf47;;;;
222000_at;C1orf174;;166.66666666666666;;
205620_at;F10;;250.0;2.4899880856118E-4;
201924_at;AFF1;4.37539550007375E-4;50.0;2.60199617996116E-10;15.15151515151515
204164_at;SIPA1;;;;
206433_s_at;SPOCK3;;500.0;;
205291_at;IL2RB;0.0100282820707922;17.241379310344826;4.13098964736158E-4;
205874_at;ITPKA;;250.0;0.00239573316045009;
203643_at;ERF;0.00489424768396521;26.315789473684212;8.53937432049009E-9;125.0
207327_at;EYA4;;;;
214377_s_at;CTRL;;;;
211597_s_at;HOPX;0.00127593076835294;71.42857142857143;9.93620248396218E-15;10.638297872340425
219431_at;ARHGAP10;0.00432161699889589;250.0;1.72865607941955E-5;
202403_s_at;COL1A2;;500.0;;
221616_s_at;TAF9B;;500.0;;
218942_at;PIP4K2C;;;3.72709262800605E-5;
212895_s_at;ABR;;;;
207952_at;IL5;;;;
211397_x_at;KIR2DL2;;;;
216909_at;RRP12;;;;
200860_s_at;CNOT1;;250.0;;
202020_s_at;LANCL1;;;0.00169855753248557;
205266_at;LIF;0.00908604570298256;55.55555555555556;6.18389894466747E-4;
204757_s_at;C2CD2L;;;;
218232_at;C1QA;;;;
206603_at;SLC2A4;;50.0;;500.0
202152_x_at;USF2;0.00100511134534633;10.416666666666666;2.04254876798416E-6;
217045_x_at;NCR2;;;;
207547_s_at;FAM107A;;45.45454545454546;0.00240245930303268;
219167_at;RASL12;;100.0;7.38523432876506E-5;
204418_x_at;GSTM2;;;2.91274462375732E-11;41.666666666666664
204765_at;ARHGEF5;0.00426463197188485;45.45454545454546;7.66502500374135E-13;7.575757575757575
205278_at;GAD1;;;;
218244_at;NOL8;;;;
221884_at;MECOM;;83.33333333333333;;
202331_at;BCKDHA;;;;
203234_at;UPP1;7.36835536345226E-4;33.333333333333336;7.93076570163618E-8;
201899_s_at;UBE2A;;500.0;1.81724130064988E-4;
203919_at;TCEA2;0.00137132526199967;21.73913043478261;2.60022426887087E-4;
206387_at;CDX2;;125.0;;
217734_s_at;WDR6;;;;
214452_at;BCAT1;;;;
204080_at;TOE1;;;1.74742702069884E-5;
203679_at;TMED1;;;;
203680_at;PRKAR2B;;;;
209515_s_at;RAB27A;2.988727968695E-4;3.0864197530864197;1.84370476085387E-9;5.88235294117647
213103_at;STARD13;;100.0;;
205242_at;CXCL13;;;;
205898_at;CX3CR1;;;;
217802_s_at;NUCKS1;;;0.0067580756552822;
218913_s_at;GMIP;;;;
211429_s_at;SERPINA1;;;;
219707_at;CPNE7;1.65188990027054E-4;3.9682539682539684;1.42462648091255E-6;
203920_at;NR1H3;;100.0;;
205850_s_at;GABRB3;;;;
215685_s_at;DLX2;;;;
202040_s_at;KDM5A;;500.0;;
218508_at;DCP1A;;250.0;1.09949946437962E-7;
203006_at;INPP5A;;62.5;1.50626882772833E-8;50.0
202537_s_at;CHMP2B;;45.45454545454546;6.24017058741671E-7;
213115_at;ATG4A;;;1.27338279371889E-4;
202745_at;USP8;0.0147221328069423;166.66666666666666;6.61300697196394E-7;500.0
204079_at;TPST2;;;;
204790_at;SMAD7;;83.33333333333333;;
214440_at;NAT1;;;;
211285_s_at;UBE3A;5.2329519366597E-4;5.434782608695652;5.67816692497263E-11;1.1682242990654206
208066_s_at;GTF2B;;31.25;8.84526148362979E-7;166.66666666666666
203932_at;HLA-DMB;;250.0;;
212386_at;TCF4;4.63321237174162E-4;4.0;4.971335002547E-7;500.0
219443_at;TASP1;;;3.81962969902108E-4;
218273_s_at;PDP1;0.00732974212992373;500.0;6.36724647716851E-6;
204789_at;FMNL1;;;;
213938_at;ERC2;;;;
219492_at;CHIC2;1.89026797176791E-4;17.857142857142858;1.43132808680221E-6;
217960_s_at;TOMM22;;;0.00981912547846586;
206896_s_at;GNG7;0.00339678472041708;166.66666666666666;0.0116002084055533;
214427_at;NOP2;;;0.00386967750512855;
204367_at;SP2;;;0.00433875648146319;
207688_s_at;INHBC;;500.0;;
219480_at;SNAI1;;250.0;;
205217_at;TIMM8A;;;;
206051_at;ELAVL4;;500.0;;
217892_s_at;LIMA1;;;1.31300261777743E-4;
220454_s_at;SEMA6A;1.2500589721264E-5;1.773049645390071;1.72679048298863E-11;2.05761316872428
217447_at;MAG;;500.0;;
202119_s_at;CPNE3;;;;
219715_s_at;TDP1;;;3.70980464727989E-6;
203079_s_at;CUL2;;;;
221085_at;TNFSF15;;;;
205553_s_at;CSRP3;;;;
207695_s_at;IGSF1;;;;
201360_at;CST3;;250.0;;
221619_s_at;MTCH1;;;;
221061_at;PKD2L1;0.0142248007707379;;1.43039258379481E-5;
204392_at;CAMK1;;500.0;;
202602_s_at;HTATSF1;;500.0;;
213427_at;RPP40;;;;
205205_at;RELB;;125.0;;
203938_s_at;TAF1C;;;;
201231_s_at;ENO1;6.97225710904074E-5;1.8656716417910446;7.9357427417232E-12;1.6611295681063123
202891_at;NIT1;;;;
202209_at;LSM3;;;;
206915_at;NKX2-2;;;;
209911_x_at;HIST1H2BD;;;;
213415_at;CLIC2;0.00725015997422171;;0.00253507202794828;
203367_at;DUSP14;;;;
219467_at;GIN1;;;0.00146717836841738;
206939_at;DCC;;125.0;;
204319_s_at;RGS10;;500.0;4.7881293864333E-5;
205230_at;RPH3A;;500.0;;
207469_s_at;PIR;;;0.00560913306573137;
219155_at;PITPNC1;;;;
201011_at;RPN1;0.00272062121341666;20.0;3.9749121884921E-7;500.0
209959_at;NR4A3;;;3.05110884198951E-4;
204741_at;BICD1;;500.0;;
210434_x_at;JTB;;;0.00405547434318397;
218188_s_at;TIMM13;2.63683001829782E-4;;5.04189404144239E-4;
203379_at;RPS6KA1;;83.33333333333333;;
209635_at;AP1S1;0.0129031978100985;;6.21209062225227E-5;
218105_s_at;MRPL4;;;;
218266_s_at;NCS1;0.00375759916180798;;7.26753540139834E-5;
201193_at;IDH1;;500.0;;
204744_s_at;IARS;;;;
219184_x_at;TIMM22;;;;
207927_at;HTR7;;;;
203043_at;ZBED1;;500.0;;
207075_at;NLRP3;;;;
204983_s_at;GPC4;;;;
216350_s_at;ZNF10;;;0.00456110683846413;
206217_at;EDA;;;2.21691133363917E-5;
203812_at;SLIT3;0.0105485845336782;;6.79316034349949E-9;500.0
200661_at;CTSA;4.22027728190771E-4;;1.50086659785723E-12;
201423_s_at;CUL4A;;;;
210107_at;CLCA1;;100.0;0.00331596410461909;
212530_at;NEK7;;;;
221763_at;JMJD1C;;;;
206050_s_at;RNH1;;;0.00302795219890546;
200673_at;LAPTM4A;1.64702248928834E-5;14.705882352941176;9.10332348905654E-13;2.873563218390805
209622_at;STK16;;125.0;7.46515636782657E-4;
213553_x_at;APOC1;;;;
206230_at;LHX1;4.6439014294105E-4;;1.96079750562058E-5;
221350_at;HOXC8;;;;
209658_at;CDC16;;;;
211954_s_at;IPO5;;;0.0138727750081895;
40560_at;TBX2;3.90587350889785E-4;;1.26348988969033E-9;
207326_at;BTC;;;2.24270219023879E-5;
220208_at;ADAMTS13;;;;
204199_at;RALGPS1;;;0.00144897709035302;
221349_at;VPREB1;;;;
219960_s_at;UCHL5;;;;
215922_at;REPS1;;;;
208492_at;RFXAP;;500.0;;
202627_s_at;SERPINE1;;;;
214837_at;ALB;;;;
219255_x_at;IL17RB;;;;
202257_s_at;CD2BP2;0.00209843072506087;5.376344086021505;3.97053051710125E-5;
